Latitude,Longitude,Depth_m,Year,Sea_Surface_Temperature_C,Degree_Heating_Weeks,pH,Salinity_PSU,Turbidity_NTU,Coral_Cover_Percent,Marine_Heatwave,Bleaching_Risk,Bleaching_Label
-0.4487,178.0755,3.28,2020,30.3,6.72,7.877,35.37,1.28,47.69,True,100.0,1
24.8932,178.5841,26.8,2001,28.76,0.0,8.042,34.51,11.44,65.13,False,0.0,0
-0.6482,128.74,18.88,2007,28.57,0.0,8.044,36.25,3.64,63.08,False,0.0,1
-2.9841,-157.0208,10.17,1999,27.06,0.0,7.821,36.05,10.43,63.88,False,11.15,0
-18.0372,163.1795,2.32,1991,27.3,0.0,7.955,33.48,10.39,32.2,False,0.0,0
-11.5407,40.558,19.33,2014,26.42,0.0,8.031,36.42,1.82,41.44,False,0.0,0
-27.4599,108.3192,11.83,1998,28.37,0.61,7.973,36.93,8.22,55.48,False,0.0,0
8.0121,-33.4106,27.32,2021,28.13,0.0,8.105,36.0,10.81,28.28,False,0.0,0
-15.0879,-64.919,2.01,1994,27.57,0.0,8.046,36.3,11.8,44.55,False,0.0,0
-11.7507,-13.2321,2.13,1992,28.61,0.0,7.925,36.67,6.48,40.54,False,0.0,0
16.2489,-127.1252,28.53,2006,28.64,0.0,8.082,36.14,0.86,40.52,False,0.0,0
-10.3667,-51.4562,28.98,2002,28.03,0.0,8.143,35.34,10.68,56.49,False,0.0,0
-15.4682,128.7423,1.8,1992,26.88,0.0,8.251,33.27,5.04,46.87,False,0.0,0
-19.8565,-166.3378,21.76,2017,31.24,7.44,7.967,34.94,3.95,28.93,True,100.0,1
16.4915,-125.6839,7.42,1993,25.88,0.0,8.012,36.13,12.05,39.2,False,0.0,0
-22.2176,-134.9582,21.34,2007,26.32,0.0,8.099,34.02,5.97,49.97,False,0.0,0
-2.7748,-34.8928,26.19,2003,26.81,0.0,8.129,35.61,7.63,69.8,False,0.0,0
0.4158,178.9153,3.92,2005,30.17,3.98,7.97,34.26,6.08,72.32,False,85.42,1
11.2434,-117.5911,7.92,2001,27.7,0.0,8.042,36.45,13.66,58.32,False,0.0,0
7.997,-127.6262,1.7,2000,27.89,0.0,7.828,34.45,6.66,75.95,False,0.0,0
18.6432,149.4201,2.27,1991,29.14,0.32,8.018,33.18,5.89,36.0,False,33.83,1
-27.3149,137.5382,1.86,2022,29.76,5.16,7.984,35.33,3.61,59.69,True,100.0,1
-12.2136,-168.3935,24.22,2002,28.02,0.0,7.887,33.18,6.93,34.03,False,0.0,1
-13.192,90.6141,9.65,2019,27.89,0.0,7.987,33.86,7.7,27.61,False,0.0,0
-21.239,55.9677,15.3,2015,30.87,4.32,7.99,35.01,10.12,24.4,True,86.57,1
-12.6493,96.3867,23.85,2007,26.09,0.0,8.122,36.17,11.08,32.62,False,0.0,0
-11.4141,-1.9791,15.35,2002,29.48,1.45,8.022,34.28,3.91,76.84,False,35.37,1
1.3131,176.8965,13.45,1993,26.7,0.0,8.06,34.16,14.19,50.34,False,0.0,0
9.8223,-164.2151,1.34,2022,29.37,0.0,8.0,33.45,9.66,68.99,False,0.0,0
-7.134,-95.6262,17.47,2004,27.15,0.0,8.132,35.34,1.98,70.61,False,0.0,0
13.1682,-37.2434,4.62,2006,27.42,0.0,8.119,35.13,11.59,30.64,False,0.0,0
-9.8301,-18.0799,23.17,1995,25.62,0.0,8.077,33.04,10.66,73.05,False,0.0,0
-12.583,151.6923,8.47,1994,26.15,0.0,7.976,35.81,10.54,51.63,False,0.0,0
2.4713,21.6016,20.55,2022,29.55,2.79,8.156,34.84,11.85,73.83,False,25.89,0
-28.577,-163.76,19.74,2005,28.51,0.0,8.182,34.16,9.77,50.14,False,0.0,0
-25.2127,-33.1693,18.88,2013,30.67,3.94,8.133,35.84,0.74,29.54,True,84.41,1
-4.9218,-30.0635,8.74,1994,26.88,0.0,8.217,36.25,10.06,45.94,False,0.0,0
26.5748,167.5767,8.75,1992,26.38,0.0,8.255,35.39,12.11,45.41,False,0.0,0
13.2907,35.711,26.03,2016,30.64,6.59,7.931,33.38,8.44,73.09,False,75.73,1
-24.7124,48.8344,1.37,2001,29.18,0.0,8.1,36.62,3.16,63.7,False,16.59,0
20.7791,76.7711,6.26,2014,28.85,0.0,8.086,33.07,10.25,60.29,False,30.42,1
13.938,97.2142,18.69,2006,27.29,0.0,8.243,33.84,1.18,40.09,False,0.0,0
6.6568,48.6184,24.69,2009,27.08,0.0,8.155,34.06,7.17,71.28,False,0.0,0
19.2176,-94.61,11.39,2017,27.88,0.0,7.986,34.48,7.44,57.2,False,0.0,0
-5.7534,134.6565,19.95,2004,27.52,0.0,8.032,34.42,14.74,72.12,False,0.0,0
-16.7099,83.5631,17.16,2022,29.68,2.68,7.856,36.6,3.12,56.61,False,42.55,1
0.7214,87.0734,2.87,1992,29.49,0.0,7.926,36.18,8.32,28.53,False,8.0,0
2.9305,178.7604,19.03,1996,27.01,0.0,7.97,33.81,10.56,28.43,False,0.0,0
2.2996,108.9096,24.6,1999,30.16,1.96,8.027,36.82,0.71,33.42,False,35.05,1
3.9044,118.4945,29.78,2015,29.84,1.11,7.839,34.45,13.6,60.46,False,5.54,0
26.9223,162.506,1.86,1995,29.55,0.49,8.106,33.87,10.61,47.39,False,10.47,0
24.1347,-125.5918,20.14,2022,27.16,0.0,7.858,36.78,9.56,37.49,False,0.0,0
22.543,-0.8181,13.02,2005,26.75,0.0,8.054,35.29,9.81,56.63,False,0.0,1
18.085,29.0041,1.28,2013,30.44,4.57,8.037,35.36,2.17,39.45,True,93.82,1
26.6057,-61.4607,18.82,2019,27.34,0.0,8.093,35.62,14.39,63.94,False,4.29,0
-24.0903,122.1852,4.55,1999,29.54,2.1,7.92,35.5,6.9,51.84,False,52.3,1
-14.0926,94.4711,11.98,2000,26.71,0.0,7.932,35.52,8.8,42.43,False,0.0,0
-0.2966,79.5179,8.58,2011,29.7,3.07,8.101,33.01,4.18,45.61,False,47.64,0
20.7921,178.9738,11.47,1992,28.14,0.0,8.004,35.74,2.12,68.28,False,0.0,0
0.3099,-86.6227,15.29,2012,26.82,0.0,7.833,35.97,11.92,54.43,False,3.44,0
14.8821,84.7646,11.42,2008,28.75,0.0,7.927,33.11,9.01,40.37,False,0.0,0
-21.6624,18.5056,17.03,2002,28.65,0.0,7.984,35.5,6.16,46.53,False,0.0,0
-14.8552,-67.3239,7.92,1992,28.18,0.0,8.137,34.06,2.8,29.43,False,1.95,0
13.9066,-122.1887,19.43,2011,27.33,0.0,8.108,35.51,6.4,57.18,False,0.0,0
-20.116,142.5182,25.76,2014,29.41,0.0,7.887,34.06,0.54,35.07,False,18.69,1
-8.9186,34.364,7.5,2009,27.84,0.0,8.147,33.38,14.63,28.84,False,0.0,0
-14.108,116.9762,15.73,2017,30.65,5.7,8.125,33.71,9.68,56.48,True,100.0,1
-9.0083,16.3242,19.81,1992,29.51,2.42,7.984,36.67,4.68,56.19,False,65.54,1
12.4994,-100.8083,17.37,2011,28.0,0.0,8.096,34.76,13.03,72.2,False,0.0,0
-7.9292,-58.4824,11.6,2007,28.53,0.0,8.048,36.67,1.86,61.75,False,0.0,0
3.3158,-42.646,19.62,2009,26.14,0.0,8.117,34.94,3.72,73.62,False,0.0,0
-24.0041,170.2565,1.82,1994,28.84,0.0,8.019,36.59,5.17,72.26,False,14.57,1
18.3011,-177.972,11.73,1998,29.18,1.55,7.977,35.27,13.59,31.69,False,36.74,0
-7.8067,174.8398,16.45,2018,28.64,0.0,7.867,34.4,4.19,22.13,False,0.0,0
8.912,172.9662,1.6,2006,26.88,0.0,7.944,33.89,6.57,42.57,False,0.0,0
13.5234,178.6143,15.72,2001,27.48,0.0,7.992,34.48,9.44,41.43,False,0.0,0
-17.4203,-8.4283,19.97,2015,26.38,0.0,8.039,33.71,11.72,36.48,False,0.0,0
23.0805,166.9712,23.02,2022,29.01,0.0,8.145,36.93,10.12,42.18,False,0.0,0
6.9735,-37.5843,4.29,2022,30.62,6.34,7.962,34.39,10.39,20.81,False,100.0,1
-4.2765,-170.534,29.73,2018,28.99,4.05,7.96,35.23,11.27,60.75,True,53.63,0
-19.0599,-99.235,18.58,2011,28.93,0.0,7.992,36.99,9.01,54.72,False,0.0,0
26.5381,160.3066,11.53,2007,27.35,0.0,8.149,35.08,7.86,33.92,False,0.0,0
15.3041,-175.0447,8.22,2006,28.37,0.07,7.958,34.24,12.54,72.47,False,17.88,1
-17.5185,16.5579,17.61,2013,27.99,0.0,7.994,35.46,10.84,72.19,False,0.0,0
-9.7374,-152.7834,26.57,2011,29.6,2.03,7.902,36.27,7.43,39.1,False,42.15,0
18.5805,-76.8972,16.1,1994,27.38,0.0,8.041,35.47,12.8,64.96,False,0.0,0
11.7407,-148.2866,20.18,1990,28.42,0.0,8.126,33.88,3.05,60.68,False,0.0,0
15.9471,129.4303,11.37,2008,30.09,1.92,8.054,33.77,13.31,46.16,False,72.47,1
-3.5279,32.7855,12.26,2019,29.34,4.4,8.001,35.87,2.96,37.76,True,85.31,1
12.9886,144.7583,9.3,2004,26.57,0.0,8.119,36.4,4.09,65.93,False,0.0,0
-6.8104,67.8072,21.46,1994,27.71,0.0,8.099,35.8,4.34,35.91,False,0.0,0
-17.3242,169.5705,11.42,1995,29.02,0.0,7.977,33.37,1.43,70.06,False,60.56,1
7.9606,3.556,6.53,2014,29.68,2.77,8.107,34.29,4.83,30.04,False,49.55,1
28.5608,49.9358,11.71,2000,28.18,0.02,7.942,35.74,4.51,52.71,False,0.0,0
-11.3639,27.4712,25.76,2011,27.8,0.0,7.91,35.84,9.05,24.9,False,0.0,0
-2.3418,-5.6662,22.41,2023,28.39,0.0,7.951,34.86,9.17,74.75,False,0.0,0
10.4401,124.5454,10.7,2003,28.71,0.96,8.192,34.19,8.46,60.84,False,24.13,0
2.4904,52.029,27.3,1998,30.18,2.43,7.974,33.37,9.63,53.72,False,18.31,0
20.6057,108.4724,3.17,2009,28.39,0.0,7.901,33.21,1.08,55.15,False,0.0,1
15.7046,103.091,2.44,2005,26.78,0.0,7.999,33.46,10.63,51.86,False,0.0,0
-26.5022,-111.2237,4.7,2006,29.7,0.69,8.056,34.35,14.26,63.25,False,15.38,0
29.9053,54.0589,4.38,2006,27.27,0.0,7.978,35.44,9.66,58.92,False,0.0,0
15.1441,-108.1267,3.55,2023,26.45,0.0,8.032,36.39,4.53,55.3,False,0.0,0
21.8342,29.9954,20.18,2000,26.58,0.0,8.052,34.0,4.99,64.55,False,0.0,0
9.0719,63.8765,18.42,2023,30.76,4.38,8.041,33.3,11.61,39.94,True,89.43,1
21.3771,179.0046,19.78,1997,30.21,3.71,7.985,36.86,2.12,43.21,False,49.93,0
-23.257,-169.0049,20.96,2008,27.87,0.34,8.141,35.47,5.9,39.29,False,0.0,0
-9.1357,-147.1527,22.95,2022,28.6,0.0,8.111,33.57,3.26,34.47,False,0.0,1
22.5853,-152.2704,7.01,2012,28.92,0.0,7.919,34.0,3.4,54.21,False,20.17,0
-17.9007,-36.5899,19.05,1991,27.7,0.0,7.991,34.67,0.55,73.47,False,0.0,0
-25.3055,115.7718,17.82,1997,26.64,0.0,8.014,36.87,13.37,34.38,False,0.0,0
17.2871,123.8603,28.37,2018,26.17,0.0,7.955,33.47,5.1,68.27,False,0.0,0
20.1292,85.3127,7.74,1996,27.48,0.0,8.219,34.71,6.11,50.03,False,0.0,0
-20.2409,142.8762,2.7,2018,29.05,0.63,8.102,34.75,0.87,54.72,False,0.0,0
21.2608,-63.7704,19.95,2020,27.31,0.0,8.072,36.97,1.88,57.27,False,0.0,0
11.2061,-148.2643,22.47,2019,27.77,0.0,7.98,33.77,3.73,50.21,False,0.0,0
1.205,-159.0649,9.21,2014,27.23,0.0,8.02,34.87,2.98,83.85,False,0.0,0
19.815,126.7678,17.55,1993,27.94,0.0,8.198,36.95,12.67,74.7,False,0.0,1
-4.845,82.9571,2.73,2006,26.86,0.0,8.139,35.63,14.3,52.27,False,0.0,0
-18.3604,71.5015,28.84,1999,29.98,2.19,8.021,33.66,14.06,62.47,False,38.95,1
-12.9088,-57.7165,4.19,1990,28.7,0.0,7.912,36.74,3.6,39.13,False,0.0,0
0.3098,-43.2341,2.96,2007,27.87,0.0,7.887,35.17,2.34,63.71,False,0.0,0
1.8798,164.9209,2.28,2008,27.61,0.0,8.054,36.26,10.07,55.0,False,0.0,0
18.3348,-157.0303,13.39,2021,27.53,0.0,7.995,36.22,4.55,75.63,False,0.0,0
17.4812,98.5434,3.82,2020,28.34,0.0,8.043,35.21,1.32,50.31,False,0.0,1
4.882,-68.532,22.59,2022,30.78,6.03,8.101,36.26,8.66,14.42,True,68.92,1
16.8471,-165.9403,27.07,2011,26.74,0.0,7.935,36.54,4.36,63.68,False,0.0,0
-18.4936,87.3252,8.55,1990,26.35,0.0,7.959,36.25,5.12,37.61,False,0.0,0
-26.9961,-60.8717,19.23,2006,26.62,0.0,7.929,35.52,9.12,51.74,False,0.0,0
22.418,79.9731,2.23,2023,29.05,3.07,7.9,35.35,10.61,63.13,False,36.27,0
-25.4667,74.7556,12.21,2018,26.33,0.0,8.0,34.85,2.1,79.31,False,0.0,0
-15.1987,12.5233,9.5,1995,27.2,0.0,7.991,33.32,1.23,52.59,False,0.0,0
11.7191,99.8543,7.63,1990,27.98,0.0,7.972,34.91,12.46,57.08,False,0.61,0
-5.4331,29.1738,19.7,2016,27.5,0.0,8.104,35.52,4.39,32.11,False,0.0,0
22.5788,-76.8107,4.78,2001,26.52,0.0,7.905,34.81,8.12,72.85,False,0.0,0
-12.1212,84.2815,25.96,1993,28.3,0.0,8.003,34.67,11.88,45.05,False,0.0,0
-29.2877,32.0903,20.28,2005,26.85,0.0,7.847,33.94,1.3,67.18,False,0.0,0
-11.9607,-175.4182,21.61,2000,27.54,0.0,8.032,34.46,11.71,66.05,False,0.0,0
4.6845,144.5919,28.12,2009,28.64,0.0,8.05,33.82,8.6,46.97,False,0.0,0
-7.4437,16.4317,28.33,2015,29.6,3.13,7.935,33.31,2.03,62.04,False,47.19,1
2.0924,132.7058,17.0,2017,30.2,2.34,7.966,35.9,10.31,44.6,False,23.45,1
22.5959,137.7853,15.37,1997,28.88,1.41,8.169,35.8,1.56,76.03,False,6.5,1
24.7491,-19.812,10.73,1991,27.29,0.0,8.059,35.07,5.01,27.47,False,0.0,0
-14.0416,2.7576,21.75,2015,28.92,0.0,8.025,33.32,8.27,56.02,False,0.0,0
-2.2716,-30.3284,16.61,2016,29.63,1.5,8.008,35.47,10.28,48.62,False,29.27,0
2.9486,-18.2028,28.05,2022,28.03,0.0,8.065,34.12,4.3,65.18,False,0.0,0
26.9467,142.253,7.92,1996,26.66,0.0,8.102,36.8,3.12,45.1,False,0.0,0
29.917,103.7318,10.0,2010,27.12,0.0,8.012,33.19,11.23,71.83,False,0.0,0
-15.8756,-134.4508,10.17,2023,31.31,6.09,7.911,33.01,6.42,59.18,True,100.0,1
13.6188,39.7108,24.37,2012,29.02,1.24,7.816,36.33,3.45,25.44,False,22.08,1
-7.3181,178.5264,3.87,2023,28.01,0.0,8.201,33.93,9.12,56.65,False,1.95,1
-29.5135,34.3983,14.21,1996,28.85,0.0,7.925,35.68,6.22,70.62,False,0.0,0
-29.4448,102.9138,13.4,2015,29.66,1.47,8.054,34.4,9.49,64.73,False,0.0,0
-2.366,96.8621,3.12,2006,28.38,0.0,8.151,36.29,11.84,59.28,False,14.68,1
-0.6999,-53.8857,12.91,2020,28.89,0.0,8.134,36.41,0.79,48.45,False,0.0,0
-28.6458,-46.1343,15.89,2014,28.71,0.0,7.871,36.77,5.66,57.2,False,14.26,0
11.2156,80.6675,2.89,2004,30.84,2.96,8.027,34.54,5.59,40.95,False,47.15,0
-12.3598,-0.0059,15.79,1991,27.74,0.0,8.188,33.02,13.54,68.61,False,0.0,0
3.5936,25.4055,28.82,2000,28.9,0.3,8.128,33.58,14.96,70.7,False,0.0,0
-11.9449,76.6461,29.39,2021,28.12,0.0,8.005,34.23,9.97,53.25,False,0.0,0
-19.9719,99.927,16.42,2019,27.93,0.0,7.968,36.23,6.41,28.71,False,0.0,0
-5.5696,-82.254,15.94,2006,30.08,6.36,7.962,36.64,6.88,47.28,True,96.97,1
-16.0636,-127.1542,9.28,2013,27.39,0.0,7.929,33.84,10.12,44.38,False,0.0,0
2.0881,-74.9539,29.92,1993,27.9,0.0,8.185,34.56,9.12,86.84,False,0.0,0
-18.0703,2.7138,8.95,2021,28.83,0.0,8.135,35.26,12.96,57.09,False,0.0,0
0.5044,-56.8291,14.13,2008,27.5,0.0,7.969,34.11,10.85,59.79,False,0.0,0
-20.5573,24.6106,1.09,1992,29.12,2.85,8.068,34.37,2.44,56.36,False,28.2,1
10.2585,-160.7523,11.13,1993,27.31,0.0,8.116,36.15,12.66,84.79,False,0.0,0
15.2363,3.5101,3.07,2014,28.25,0.0,8.039,33.68,4.72,71.79,False,0.0,0
-23.3763,-47.5254,22.57,1998,29.9,2.37,8.267,35.16,11.55,67.19,False,31.86,1
-1.9319,12.48,17.27,2010,26.97,0.0,7.966,35.32,1.3,49.61,False,0.0,0
-25.7477,-27.888,17.59,2012,26.39,0.0,8.029,33.57,5.04,76.33,False,0.0,0
5.8909,-77.6787,9.31,2018,27.52,0.0,8.035,35.81,11.0,66.69,False,0.0,1
-14.1357,145.4788,24.63,2019,30.49,6.77,8.095,33.8,14.66,45.62,False,63.02,0
1.6575,-113.4846,1.09,2014,25.88,0.0,8.178,35.79,6.33,61.03,False,0.0,0
1.0477,65.2916,10.67,2018,26.97,0.0,7.97,34.6,4.03,60.43,False,0.0,0
25.4613,152.8721,20.13,2023,27.55,0.0,7.953,35.45,13.13,31.93,False,0.0,0
2.945,13.9212,27.33,2003,29.68,0.34,7.906,35.33,12.7,45.19,False,0.0,0
4.9799,135.5071,7.8,2011,30.02,5.15,8.087,36.94,8.39,57.45,True,100.0,1
-5.9008,-135.0535,16.69,2005,26.64,0.0,8.083,33.25,4.37,48.17,False,0.0,0
26.9448,-2.236,16.6,2000,29.85,2.09,7.979,34.11,4.97,31.75,False,31.08,0
16.6312,-15.4709,26.35,2003,27.47,0.0,7.999,35.36,7.59,35.57,False,0.0,0
-12.8757,-177.0772,2.46,1996,27.31,0.0,8.185,36.03,14.74,55.02,False,0.0,0
20.6526,-20.4274,13.31,1994,27.55,0.0,8.058,36.58,2.11,42.54,False,0.0,0
-4.0562,-47.1493,6.29,2018,29.22,1.42,8.127,33.39,5.78,68.08,False,15.61,0
19.72,61.1275,1.62,2006,28.24,0.0,8.101,34.12,12.98,64.53,False,42.38,1
19.3733,157.7987,5.26,2019,30.65,5.37,7.979,33.45,14.45,62.78,True,100.0,1
-18.6678,-149.1152,29.32,2014,29.61,4.55,7.871,33.29,1.23,22.87,True,76.41,1
12.0685,-62.1085,7.23,2003,29.6,1.45,8.068,33.08,9.04,68.19,False,51.73,1
-12.5614,-20.1367,28.12,2011,26.95,0.0,7.967,36.22,9.26,62.83,False,0.0,1
-12.1504,-16.1333,6.95,1994,28.52,0.0,8.195,33.63,7.82,36.23,False,15.31,1
-12.2191,98.9315,28.01,2017,26.46,0.0,8.082,34.55,1.13,49.76,False,0.0,0
13.5341,-20.3776,19.98,2001,27.78,0.0,8.108,33.05,5.11,60.55,False,0.0,0
-16.2104,-170.2219,4.28,2002,27.33,0.0,8.006,36.32,6.88,35.21,False,0.0,0
-29.9456,75.6375,17.88,2010,27.39,0.0,8.093,33.43,7.57,40.8,False,0.0,0
12.9142,138.5387,10.24,2021,30.52,4.71,7.911,34.78,14.5,65.14,True,100.0,1
-19.7289,5.0057,12.11,2010,28.02,0.0,7.829,34.44,4.92,65.45,False,0.0,0
-23.7311,29.1991,13.76,1998,27.45,0.0,8.007,34.02,1.36,44.45,False,10.25,0
-15.749,-121.3429,13.26,1991,27.26,0.0,7.936,34.85,2.24,61.62,False,0.0,0
-7.206,-100.5675,20.26,1992,29.63,0.15,8.052,33.16,5.61,64.82,False,12.62,0
-1.4456,-95.3387,23.28,1999,28.27,0.0,7.949,34.46,11.79,25.91,False,0.0,0
-27.3258,-24.9329,10.55,1998,27.95,0.0,7.956,35.15,9.3,71.64,False,0.0,0
28.2344,154.1323,27.81,2021,30.18,4.8,7.956,35.43,11.84,55.65,True,84.76,1
12.9638,7.8425,28.22,2010,29.89,3.29,8.182,35.19,13.82,24.51,False,32.33,1
-10.6084,-110.8448,2.18,2023,29.91,3.29,7.951,34.82,2.25,67.23,False,53.89,1
-10.8782,-84.2084,1.43,2014,28.08,0.0,8.027,35.34,8.15,68.57,False,0.0,0
-3.0874,-41.7546,13.33,2021,27.61,0.0,8.022,33.36,9.56,50.38,False,0.0,0
7.5747,44.3732,18.13,2011,28.76,0.0,8.179,34.24,6.54,48.98,False,8.17,0
-21.2176,-21.5881,9.06,2014,29.58,3.3,8.141,36.87,7.07,58.27,False,43.08,1
-18.6642,-38.7199,8.52,1990,29.2,0.32,8.025,36.83,1.72,68.82,False,35.75,0
21.5661,23.3023,20.67,2010,29.01,2.8,8.008,35.52,1.35,31.86,True,58.46,0
-14.6247,-92.9394,18.45,2005,29.38,2.72,7.935,35.0,1.12,37.55,False,11.99,1
-7.1883,-151.5948,5.85,2021,29.61,4.57,7.921,33.92,10.01,54.3,True,76.5,1
22.2763,-171.2108,26.65,2010,30.67,5.04,8.156,34.44,1.96,51.25,True,77.68,1
9.7889,-89.5467,20.72,2017,26.37,0.0,8.155,35.59,5.84,50.4,False,0.0,0
-9.4973,-147.0269,11.51,2008,28.48,0.0,7.891,36.25,13.8,38.13,False,21.84,0
11.022,-58.9174,20.83,2003,27.04,0.0,8.047,36.31,2.93,58.27,False,0.0,0
-28.819,98.2561,4.27,2012,29.22,1.93,8.08,33.55,7.36,42.86,False,39.8,1
14.1386,77.866,14.58,2013,27.46,0.0,7.822,35.02,11.08,47.41,False,0.0,0
-0.779,39.9339,5.9,2009,29.92,1.88,8.159,35.86,4.09,68.35,False,24.58,1
18.7909,126.9001,2.2,2021,26.88,0.0,7.894,35.79,0.82,47.03,False,0.0,0
27.2783,-78.4557,10.81,1999,26.09,0.0,8.039,36.89,11.78,74.18,False,0.0,0
25.5473,138.6194,5.37,1990,27.73,0.0,8.118,33.51,11.07,68.84,False,0.0,0
24.5559,-36.2739,19.37,2020,30.37,3.44,8.0,34.85,14.71,57.65,False,46.17,1
0.7302,-35.6784,20.55,2004,28.24,0.62,7.885,33.31,9.29,50.16,False,2.97,0
-8.3915,-34.0734,5.31,2020,26.72,0.0,8.159,35.28,4.98,64.0,False,0.0,0
-2.0979,-144.686,1.71,2017,27.79,0.0,7.893,35.74,2.38,45.8,False,0.0,0
11.3938,171.1766,23.99,1999,26.69,0.0,8.072,33.3,1.93,61.35,False,0.0,0
23.0399,-130.1376,1.06,1995,25.84,0.0,7.892,35.13,9.75,45.35,False,0.0,0
-17.5808,-57.2811,10.97,2004,28.37,0.0,8.068,36.89,5.57,70.51,False,17.51,0
25.0916,-65.0519,15.34,2016,27.36,0.0,7.809,33.14,12.56,68.15,False,0.0,0
18.9108,-153.1154,24.74,1999,28.96,0.18,7.891,33.71,2.31,32.64,False,3.99,0
28.7314,-125.1864,25.32,2010,27.45,0.0,8.001,35.18,14.48,57.76,False,0.0,0
22.8151,-163.851,22.02,2008,30.19,2.97,8.092,35.85,1.37,40.78,True,71.89,1
-13.2038,-74.7344,8.17,1993,27.17,0.0,7.979,36.3,11.84,20.02,False,0.0,0
-23.6426,131.9965,21.89,2011,27.56,0.0,8.141,34.19,11.78,31.34,False,0.0,0
-23.2655,-57.8008,8.15,2004,28.47,0.0,8.142,34.34,9.39,43.97,False,0.0,0
-12.5266,-135.4709,7.22,1995,26.26,0.0,8.059,36.16,14.89,48.44,False,0.0,0
6.851,52.4498,16.87,2000,26.65,0.0,8.138,34.68,0.57,37.71,False,0.0,0
18.2592,178.7763,20.69,2019,27.46,0.0,8.187,36.5,7.25,72.85,False,0.0,0
23.955,-96.3634,2.54,2013,29.29,2.42,8.107,36.68,2.03,26.48,False,26.12,1
7.4252,-79.3544,2.74,2011,26.69,0.0,7.891,36.4,7.97,27.62,False,0.0,0
-29.6621,169.8649,23.74,2019,28.23,0.0,7.897,33.34,3.34,32.89,False,0.0,0
-18.821,-115.6405,25.93,1993,28.97,0.0,7.978,35.16,6.97,46.87,False,0.0,0
-24.0164,4.0371,18.53,1995,28.46,0.0,8.121,36.78,1.05,64.94,False,0.0,0
-8.2005,-93.7252,13.44,2015,29.31,1.29,8.107,36.85,7.07,26.39,False,27.64,1
0.0811,155.6467,25.51,2008,27.06,0.0,8.006,35.1,10.17,87.85,False,0.0,0
-27.3962,173.3476,22.14,1991,29.17,0.0,8.145,34.73,13.25,42.68,False,22.84,0
-9.0913,113.2912,17.81,1993,28.33,0.0,7.966,33.75,13.95,32.63,False,0.0,0
-19.2492,-66.6778,10.27,1994,29.35,2.55,8.068,36.99,5.62,69.89,False,45.77,1
8.8242,-34.7445,6.74,2018,29.15,2.08,8.034,35.48,12.21,72.16,False,24.37,0
-2.1437,-92.77,13.14,2005,28.53,0.73,7.866,33.32,13.25,22.69,False,24.51,1
-0.2809,140.6729,9.32,2001,27.67,0.0,7.97,36.51,14.56,48.3,False,0.0,0
-4.3385,149.241,10.84,2010,29.64,1.15,8.054,35.63,6.87,71.64,False,1.26,0
27.3612,-29.2066,15.95,1998,30.45,4.22,7.885,34.33,12.38,52.57,True,65.34,1
-17.1159,56.3519,5.9,2000,28.11,0.0,7.892,33.74,4.28,80.15,False,0.0,0
0.9999,-120.4009,24.38,1997,28.61,0.0,8.044,35.66,11.63,72.76,False,0.0,0
14.161,-23.4231,5.22,2015,28.17,0.0,8.138,33.04,12.09,61.31,False,0.0,0
3.4107,47.3397,14.95,2021,29.26,0.13,7.893,36.46,12.88,20.31,False,10.13,0
25.7413,-41.2549,22.63,1993,26.38,0.0,7.989,35.52,12.29,41.92,False,0.0,0
-7.3219,-51.2642,15.07,2023,28.24,0.0,7.863,33.85,11.9,68.76,False,0.0,0
-2.1795,-179.6404,11.47,2017,27.45,0.0,7.932,35.78,10.4,48.22,False,0.0,0
-24.6887,109.5456,14.77,2014,28.47,0.0,7.995,34.05,2.11,37.48,False,0.0,0
6.5399,140.1615,25.61,2008,26.57,0.0,8.054,36.54,5.89,70.71,False,0.0,0
-12.7073,169.0069,29.72,2018,28.89,0.0,8.093,35.65,4.08,43.95,False,0.0,0
-20.3815,78.9377,19.3,2003,27.53,0.0,7.918,36.55,6.78,41.74,False,0.0,0
2.6719,17.5652,24.01,2010,30.17,3.73,7.969,35.92,13.79,18.11,True,76.88,1
1.9386,-83.0576,1.42,2003,28.18,0.0,8.052,34.58,9.4,47.8,False,0.0,0
-25.4477,179.7478,26.53,2004,29.68,3.48,7.96,36.26,1.72,55.24,False,54.16,0
11.8929,32.311,28.67,2019,28.41,0.0,8.072,36.27,4.83,54.72,False,0.0,0
7.4263,65.2155,17.68,2001,29.31,1.12,7.956,36.88,12.85,35.54,False,31.73,1
-18.659,65.6662,22.86,1994,27.47,0.0,7.999,35.48,5.94,50.75,False,0.0,0
-1.8339,124.2906,15.87,2016,27.82,0.0,8.207,35.75,0.6,30.56,False,0.0,0
13.2194,-176.5179,9.3,2004,28.24,0.0,8.01,34.93,11.74,58.13,False,36.47,0
1.7661,-100.7111,25.72,2015,27.29,0.0,8.023,34.08,2.54,32.5,False,0.0,0
-6.2707,59.5922,18.31,1998,27.73,0.0,8.13,33.33,2.27,48.43,False,0.0,0
-10.6597,142.2525,17.8,2002,25.56,0.0,8.018,36.02,9.44,33.32,False,0.0,0
6.6236,66.722,20.11,2022,28.76,0.0,7.895,34.88,8.75,75.65,False,0.0,0
26.3465,-31.1431,25.82,2023,26.98,0.0,8.107,36.38,5.73,36.17,False,0.0,0
