Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW,target
1.439590048,1.820808097,16.23226348,2008,297.09244,299.8611698,0
11.76208393,159.1712936,6.194459241,2006,297.2864835,299.3982287,0
7.38884204,122.5992084,20.79670159,2018,299.539737,302.0069049,0
-10.39553625,-0.457068567,28.7983947,2024,298.3833217,300.8206945,0
16.16912324,-91.87577315,2.433975664,2010,297.5705159,301.5975027,0
18.87322722,12.0978364,5.093814963,2018,297.0495312,298.2950928,0
-21.73630191,40.37983946,5.829822069,2001,300.2456403,298.6392293,0
-27.89610306,-166.588603,1.764072634,2024,299.9250293,297.3416917,0
15.99343766,78.91612115,26.56966747,2020,300.921673,298.5042658,0
-22.70475903,20.18064067,10.48235107,2008,301.2914263,298.8156149,0
-10.6621516,20.80896524,25.97730365,2012,300.8826514,299.9380444,0
10.73418125,134.4814568,13.53586735,2017,301.7561574,299.4500228,0
12.84427057,132.3206235,2.250705858,2005,301.6941437,299.1898522,0
-11.85698363,106.4544066,10.73781092,2008,297.4967521,300.0945977,0
-1.25755646,-142.3603951,18.76219571,2019,297.9397311,298.7111637,0
-10.7580429,57.16300237,19.0708547,2008,298.6307586,297.8760567,0
-3.876636232,-35.31646514,17.69585985,2006,297.4017848,299.0800708,0
12.60176086,-172.7915276,17.52950175,2017,297.6482306,302.2703814,0
-24.53929159,-96.82699034,2.350818321,2008,299.8864921,299.9916503,0
-6.489419224,-68.38544926,8.294821041,2013,299.5291809,298.0559557,0
-16.50749449,-82.24388328,14.02853687,2013,301.7088038,298.5792251,0
-18.97629958,-43.61491265,26.93710921,2001,300.0460985,299.913762,0
-10.69577821,-152.992048,26.97388568,2014,297.7673973,301.2722255,0
7.550799963,-32.70823635,8.366613324,2005,297.0983044,298.8409748,0
-18.96760556,64.85142345,2.64443489,2007,298.0653516,298.1461102,0
9.678237737,148.0522147,12.7089417,2001,299.2954136,302.2957428,0
-28.54977887,-69.71595293,20.31959585,2014,301.1353193,297.7703551,0
-9.103523078,-39.76230079,15.82757664,2023,298.1669921,302.0117948,0
25.9881521,-0.872948105,1.188355464,2007,300.1516538,297.1307719,0
-6.185284561,-70.78681959,21.71609999,2021,298.1457982,299.8857863,0
3.304956086,87.28472312,7.376606702,2004,300.7537117,301.6616298,0
11.61705827,155.5568516,21.80064224,2003,298.460493,300.1452833,0
23.6581736,-8.928820995,28.40840771,2021,297.4078751,301.9029963,0
20.86087188,177.3323553,20.70241116,2001,298.9926249,298.752324,0
23.68495326,-1.179422605,18.40041985,2019,299.975183,298.5105651,0
13.83821528,119.7102056,21.72951007,2016,301.851265,299.444166,0
5.33661891,-129.892391,1.098247591,2023,297.3836636,299.274103,0
-2.293310653,-87.69342305,22.10357603,2016,297.9982938,297.0768994,0
16.30832811,135.0124312,18.81071838,2006,302.2289201,300.2878771,0
-29.10786154,-52.96415382,5.148759784,2016,299.4169652,298.6381604,0
-2.645043779,-154.3655817,24.16193376,2021,297.2123913,297.7055222,0
-16.52167341,111.9981745,26.47699906,2023,302.3232296,299.6283986,0
13.64383763,-46.54416347,6.346678903,2017,297.2739433,298.450215,0
-26.09967064,-47.203527,25.15047591,2013,299.9594375,300.6420224,0
-23.0291535,19.80666871,9.329164563,2005,297.7493861,301.9383586,0
-15.44536783,-52.87039442,28.55524061,2003,297.0613502,298.3327915,0
10.72655901,-96.80798803,15.76109992,2009,298.4731471,301.6819182,0
-20.06755231,83.28742984,16.20903244,2000,300.4870042,299.0028405,0
21.14192096,92.35895762,18.70488176,2024,301.7111251,299.6515144,0
16.99328742,-127.7601352,15.27026741,2012,297.909705,301.2743866,0
-16.26076888,9.591214869,14.09484447,2018,297.1015147,301.5753844,0
-19.51802219,5.579091352,8.583294208,2009,300.3340645,300.0677062,0
9.080166348,-124.5327363,19.74951786,2020,298.5582123,299.7424843,0
-27.29642508,-113.0277379,28.10157247,2008,300.8776899,298.2477878,0
17.71722269,47.08070392,18.03929139,2024,302.2157016,298.2364709,0
29.97813753,-1.535833691,23.37146968,2011,301.8881052,298.4850112,0
10.07620467,110.2879011,5.760284476,2011,298.1135715,302.274742,0
0.144167609,150.1123496,21.49619317,2024,300.6813215,300.479263,0
-16.06405645,143.0938385,26.02086782,2008,298.8641492,301.5063356,0
-22.15810478,-117.5856636,10.88541965,2021,298.9178655,301.2000587,0
-24.18291644,-53.56187293,25.27995999,2015,302.2094306,300.273601,0
9.47303612,-156.9919245,5.81383936,2015,301.2701525,300.2775975,0
8.66194203,92.70353621,4.421390984,2021,298.4003513,302.2187512,0
8.127430777,-123.8755523,21.94520876,2019,300.6655861,297.7409624,0
-5.520510992,-141.567721,24.68199462,2005,299.7896217,298.8865851,0
-18.94503153,-141.678868,29.10797762,2020,297.3293104,302.2891672,0
2.937104481,106.7964246,2.269209569,2006,301.8946208,300.5798336,0
-1.485208405,127.6587226,14.6696752,2016,298.6036722,297.7084719,0
21.31886786,31.46945897,26.78367955,2001,302.3850687,300.9157414,0
-0.405390244,128.6380165,4.029716589,2004,298.5432462,300.0623911,0
12.52371479,-131.6048102,24.60794027,2021,302.2224559,298.8674091,0
-23.51124346,2.340432373,3.48851238,2024,298.0795796,298.127803,0
8.745574292,124.5612324,14.69373732,2017,300.4219181,300.2187118,0
-13.14700362,147.6798125,9.819190213,2018,301.584468,299.2280617,0
27.71963459,-150.6860321,13.6393707,2002,299.1301015,300.301114,0
0.819160309,70.03511065,2.60903432,2003,298.2894687,301.0238437,0
-14.58613164,-116.9271493,21.02937245,2018,298.9843362,300.3671498,0
-20.82677306,-156.1792602,7.262207917,2018,302.2570696,301.4019836,0
10.07838365,13.74997381,23.97290495,2003,300.3481708,299.2648012,0
-1.571493902,-30.77250142,25.42281487,2010,297.9900992,299.3848332,0
18.41396088,-74.18781757,8.363474815,2018,297.4220005,297.5851362,0
-0.289704465,39.3201586,8.972341787,2015,302.3403746,300.7319228,0
-29.39558028,-6.833239272,13.01899012,2017,301.5896056,299.3115964,0
4.624646558,134.2615429,26.04506703,2022,298.631946,300.215421,0
-4.749396697,168.9319669,2.626324909,2005,298.0895731,297.1419394,0
-28.78320157,44.03352832,20.18857676,2010,302.3129697,302.0147531,0
26.95023031,117.2730447,11.19778429,2014,302.3992648,298.9253922,0
-14.36664204,16.8898654,6.427413585,2024,301.8121333,301.7231319,0
-5.785776453,72.86261131,17.15491205,2003,300.6355016,299.1713313,0
14.65025983,142.9370598,27.85859159,2017,300.1730024,300.6162183,0
-18.32284474,-39.34172079,28.45035145,2018,297.8731685,302.0747479,0
-29.83990992,141.7710756,26.63105038,2003,299.5185852,300.1313436,0
11.55680661,33.18846495,26.48222993,2007,301.983536,297.7189958,0
4.28183818,-88.6574882,24.23979525,2018,300.3805355,301.6707053,0
-1.18398446,133.3478983,11.42390576,2014,301.1411859,299.8481492,0
23.44473551,31.71787137,27.60802109,2016,300.251836,298.7313209,0
-26.85907399,161.5162168,19.6032207,2002,300.7174054,302.464995,0
-24.47415433,-93.35781006,26.43759952,2024,298.395182,301.8123738,0
25.44466832,61.34958528,28.00673219,2009,297.1708391,301.9246795,0
-26.9687864,59.70577126,3.078702011,2002,299.5317984,300.1155663,0
-21.03692719,-11.10022252,25.10268928,2018,299.6910959,298.0502187,0
-29.05965757,-29.5206265,3.483247691,2012,302.1985437,300.3467754,0
-14.722388,152.6932617,23.48415686,2009,300.8260212,302.08374,0
12.74364171,-47.38517727,21.67781787,2011,299.6969692,301.2500928,0
-19.8968821,96.29850006,22.73395685,2000,301.7621326,297.7267886,0
5.7287404,-18.2365011,13.24647127,2007,297.9187298,300.9470507,0
15.29872399,-147.9688071,25.97623217,2021,297.2670273,300.5815577,0
-16.71540541,-150.5298579,9.723378671,2001,299.9279125,298.4721672,0
24.69581319,-47.42539565,2.320954523,2013,301.372981,297.072977,0
2.868695083,87.58770203,7.291353537,2011,297.8575541,299.4301645,0
0.382285245,-42.88135604,13.75923924,2020,301.9771123,300.0800219,0
-2.976595416,52.80219114,28.6313116,2008,301.0395761,299.588255,0
-17.31598893,13.18640555,28.78147955,2013,301.5444803,301.022398,0
29.35999721,-81.88284676,26.37469536,2005,298.9416335,302.3312446,0
-10.87949078,-32.44171288,19.38823478,2009,301.9376997,299.8569366,0
-1.99134564,129.8615984,28.63922109,2011,300.1323153,301.821329,0
25.69300774,10.36987854,22.86030103,2004,297.6315597,302.2610468,0
-7.903780473,52.65090636,2.00775237,2010,300.9735372,301.5954453,0
-6.051500334,-18.74072982,25.68718415,2021,301.7637081,301.0833128,0
26.9385399,158.4438816,12.08745877,2020,298.7046145,301.949908,0
11.2904662,174.9507544,23.24336337,2022,297.6402157,298.1245046,0
-24.94246869,43.21137876,5.273230214,2008,298.9071804,301.7432239,0
21.25606156,-171.9713862,18.67564855,2011,299.3844982,298.3177719,0
7.283076484,-115.7457332,22.94962462,2017,300.6449733,300.6965779,0
-14.86829031,-63.08978077,25.20915628,2009,298.8100273,299.936761,0
-26.29918222,-104.8514823,15.08879621,2014,300.4236705,298.1579653,0
-9.675524223,22.20530017,18.20027057,2010,302.3733408,300.5317103,0
-28.15280587,80.56899959,27.25859207,2020,300.1298685,299.1042385,0
-10.4501988,-94.45888793,16.52829096,2021,300.7713668,301.0942809,0
20.06267182,-53.4114096,2.823397681,2007,297.7052647,298.4584948,0
20.11473286,-62.24705784,15.15374453,2014,299.8183828,300.415308,0
19.1688433,94.09991944,29.65128431,2004,302.0351014,301.2715204,0
-16.3001498,-171.0686412,12.12944398,2020,297.9932791,297.2113837,0
-13.49673314,120.5502905,9.522812413,2016,299.3772489,300.6736355,0
-4.234872789,-21.13639099,2.903211865,2017,297.5606359,299.7146504,0
11.79282386,-82.38586998,9.604627947,2007,302.185246,298.4688352,0
-3.591347608,106.5503677,18.68111351,2006,301.5906769,300.0711566,0
-28.13432268,-13.8955713,14.42003829,2021,299.5437185,298.5369333,0
-16.14201911,134.7306756,5.959314778,2018,300.6760087,298.2549774,0
-10.95766002,166.5919251,11.09404075,2013,301.6871781,300.0457567,0
13.07207107,142.9338659,27.15050861,2006,301.953611,300.1363088,0
-8.040215503,118.5102508,12.59514132,2018,301.5158972,300.0022267,0
-9.711387707,-89.67874451,18.22012632,2011,300.7080966,298.124567,0
25.96091414,-84.78256559,5.346934565,2015,300.0986106,297.6256935,0
-21.67344695,-71.98902699,9.167937281,2014,298.3453697,301.2105159,0
-25.85199985,-126.9488152,21.13257767,2005,300.485526,298.2226008,0
-26.79517421,41.44556972,2.37455876,2019,300.8891634,300.2321798,0
-10.92364022,19.37912971,22.19049965,2022,298.3971947,298.6862949,0
20.05667394,-68.83486927,12.89474931,2001,299.3806811,298.0871902,0
2.909015145,-138.2207546,1.670098731,2019,298.6257952,302.1975318,0
29.26026763,-9.563434836,24.27110062,2007,299.7988194,299.5567901,0
27.09481857,160.1407631,23.60865063,2016,300.6538416,297.7185686,0
8.395841247,97.97483934,25.95745075,2004,297.1050371,300.8878007,0
8.137281884,-126.5947693,23.21753079,2013,297.1519751,301.5869492,0
-21.58289923,139.1630805,22.16340648,2016,299.7659174,299.5471492,0
-20.54331906,32.51232378,22.54705564,2015,299.1919904,297.9343767,0
-7.016059435,133.7820647,11.5307326,2000,297.6348516,299.4086192,0
20.54868229,34.79090594,22.00929293,2009,297.0240569,298.506295,0
5.857739592,107.7357477,4.868269896,2014,301.3011885,302.323832,0
-10.7966787,-166.6149354,11.46513146,2003,301.1715066,299.0449165,0
-15.35432565,82.44483167,13.17049647,2015,298.3963447,297.7648252,0
-16.86118621,27.9947043,2.888900542,2004,299.3819098,302.046386,0
-2.992543642,87.94933824,14.54205487,2019,301.7765442,299.1090456,0
-11.19519811,-42.98860984,1.537897676,2020,298.9237485,298.7232809,0
5.888463922,-22.95003178,29.44445768,2001,297.0603001,297.9338595,0
9.151612665,40.34855455,23.84807687,2019,297.6969692,301.0316332,0
-13.84739653,-18.49922898,26.61085881,2006,299.4891048,301.8465854,0
-4.72851721,122.2440143,18.11734759,2004,299.6878839,301.8948004,0
20.72023335,-73.09976546,23.95316309,2005,297.4001931,297.5432298,0
-5.045008024,-70.06266649,27.84078545,2010,300.2700256,298.5997516,0
-14.010168,94.51264034,8.447590949,2019,300.8213395,297.4378894,0
5.672902957,32.17549415,20.84263262,2004,299.4693888,298.8148312,0
18.49009483,-132.9801264,28.92566465,2000,299.792813,299.7271202,0
25.82540959,140.3877127,23.78821349,2021,299.9975463,298.2314348,0
-3.364998117,-5.683296326,25.11756116,2012,299.2961101,301.1694043,0
-6.406158122,117.4907465,8.75155738,2022,297.13734,299.1972856,0
29.15761813,-143.7503036,13.28710141,2013,299.5839471,300.0852607,0
-21.44399677,20.41870526,10.25844445,2008,298.5362497,302.1227568,0
11.00017688,-85.5142879,19.7059087,2005,301.7167322,297.3222499,0
-17.07108103,179.4816895,13.55920698,2012,298.2263597,299.2392776,0
29.27957955,102.080166,17.67750448,2016,300.3187967,299.1401766,0
3.458543601,27.63390508,5.800523488,2002,300.7157993,298.3732421,0
4.415076417,159.564342,21.96453653,2022,302.3248699,301.3938032,0
-21.80258741,-54.85136869,28.98908032,2018,299.1922981,298.4890355,0
29.96010737,-68.99217457,26.65039951,2014,298.8750403,299.9894391,0
20.4321528,138.0125873,5.651422375,2008,299.7653104,300.4166008,0
-29.78780258,155.2072232,11.48208146,2019,297.9576009,299.0798339,0
18.23661185,107.9970021,28.13810839,2003,300.8979683,299.7898066,0
18.24136737,76.51512329,11.66918483,2007,298.3884335,300.1708368,0
27.8305711,-107.9759745,3.762321192,2005,301.9567321,297.6935648,0
-6.422471602,126.5179307,27.28137287,2017,300.0073292,301.0897417,0
-9.655551091,-17.26971355,3.9570827,2014,299.5424038,298.6587813,0
6.768034328,-164.5192204,4.53122495,2016,300.1147139,300.9162999,0
20.51832712,-13.01963654,23.07075114,2008,300.1064703,301.7351177,0
19.29879583,-135.9760604,25.60904205,2024,298.8556606,297.6756199,0
-24.92144357,-163.2614257,4.21773157,2009,297.0216113,299.7250256,0
-23.9863046,91.57534399,9.006178946,2006,300.9831541,299.0148069,0
-27.79333244,145.5598251,4.706011159,2017,300.1453542,298.6805968,0
-0.268522601,0.586731212,1.675325304,2006,300.9330809,300.517546,0
9.826004167,-30.88780045,2.292142317,2003,299.8905232,299.9059367,0
27.68804754,-64.48269635,14.90669263,2004,301.8003798,301.3834321,0
0.898788639,-132.9354938,7.237072672,2022,302.0747171,297.7108623,0
-10.90108799,-160.2765911,21.3958539,2003,301.3377754,298.9329292,0
-19.97399473,-167.9784462,12.18578467,2005,301.7053115,301.5707174,0
17.93789415,-49.59778898,7.306400424,2006,298.7675348,297.2061838,0
25.06815241,-129.7287611,17.00159923,2024,297.3585604,297.2745737,0
-23.06659807,-154.307875,23.05618535,2000,298.8859065,299.301029,0
25.73680413,147.8706526,21.75461792,2010,300.8454759,297.1237078,0
21.38658268,69.98303789,23.2745097,2016,297.6749074,301.523481,0
0.27854626,138.788582,26.71101143,2009,297.5509313,298.9383706,0
-5.821631993,-174.0466352,24.62896805,2009,299.0969615,299.7551628,0
27.06877388,94.35904801,13.45031384,2016,302.4931252,299.0452306,0
-12.07181616,129.0081799,29.95973138,2008,298.1867625,297.2397721,0
-11.67536814,70.48883334,28.58225383,2002,297.116401,298.8518812,0
-21.3314582,-96.13000365,27.25919485,2017,299.28828,297.9477151,0
-23.04917084,28.33848381,11.56426504,2001,301.8784289,298.0909606,0
14.91506082,-78.3977054,24.57424009,2005,297.3233781,301.0109652,0
-10.26928271,55.25601554,9.108236745,2015,298.5711574,301.7562185,0
23.10715925,-163.8232371,5.874626975,2018,302.0994616,301.9576277,0
-24.60730319,-132.5052627,15.36976614,2021,300.0632587,300.6361486,0
-10.03376724,-42.43864878,18.23787213,2023,299.0638262,300.2945695,0
21.37605921,-137.7136538,20.99736792,2015,299.1116657,298.4780011,0
9.12359256,-131.5227019,16.03983592,2004,298.712731,297.6659471,0
21.87954683,-2.360059458,17.59225946,2017,302.3566447,298.0636046,0
19.32835255,22.2662351,8.669692569,2010,300.9057977,298.1486036,0
-11.59363492,-8.918111879,14.03118819,2003,298.5094863,301.8341327,0
20.00347885,154.4890441,14.30116381,2018,300.2541194,298.7077651,0
29.66586015,-166.2093119,5.705904604,2014,297.235308,298.342349,0
-23.14252285,12.00172136,25.88186146,2003,301.1495931,300.2070516,0
26.15227752,132.3518518,10.64678142,2014,302.0034507,299.8008489,0
11.65648479,-139.7518664,17.39337984,2018,300.5168355,299.4612993,0
9.730380739,74.40613045,26.89786878,2016,299.8287651,301.3917199,0
27.87057336,-125.5523983,1.529771467,2014,298.6830336,297.7008143,0
2.73375265,128.8646839,20.66375093,2012,300.0888889,300.9317079,0
13.68626954,59.95384391,26.25350232,2000,301.0663938,300.6285976,0
-16.29382224,-27.70697553,25.54201719,2003,302.4559835,298.0059157,0
-1.78506086,133.9307045,7.526171572,2009,300.702384,302.4846248,0
16.81151577,-75.39713583,9.056765346,2013,302.4624393,302.4714717,0
-23.11282328,81.34876056,2.50061891,2003,300.8626424,302.3182327,0
-11.98846894,92.32037149,13.58789257,2019,298.322943,299.8355085,0
4.182277922,-100.226365,22.94206085,2003,297.508326,299.3660223,0
5.197998778,147.4262339,6.466153448,2012,298.5976488,298.86843,0
26.15730922,-120.6932262,2.222362092,2017,299.5399359,302.4949992,0
20.34548992,86.2931284,26.25106289,2004,301.2811759,297.5133047,0
-19.64055593,-175.575362,18.2159248,2005,299.3454244,299.8971132,0
-8.317043306,45.38143132,1.886482653,2005,298.7283284,302.354396,0
-12.72373511,140.1497006,26.54170874,2019,300.0990876,297.6600151,0
1.91830407,-51.55334796,23.97429396,2023,300.4454715,301.5536388,0
12.4472875,-7.386972771,17.95364243,2023,297.7160695,297.4470351,0
-28.74928561,46.3482813,19.2605069,2019,299.4992536,299.607881,0
-1.928235758,-168.0283414,7.99089458,2000,301.8754476,298.5123315,0
-21.69344193,-136.8839045,21.2997052,2003,297.9334789,297.0008676,0
13.0942797,-140.0050048,8.071333891,2003,299.4308026,300.5448315,0
5.982248191,-53.9859955,13.87787025,2024,299.7456633,298.8533063,0
-12.25119823,-155.8698915,26.97585607,2006,297.6688999,297.3577528,0
28.49235201,65.22211816,13.10622606,2006,302.2652427,302.4755144,0
13.82988877,-98.09461329,3.954828734,2013,302.0960641,300.3181933,0
-17.81076377,151.057231,27.53302515,2011,297.6313778,297.2640127,0
4.024798234,-92.56095482,22.2971256,2005,298.270172,297.5414065,0
28.76523082,-73.43116145,26.25586192,2016,298.7794145,301.7115916,0
5.616792994,6.480841103,22.55799578,2023,300.7734024,299.4200348,0
-7.24207244,97.79937778,16.01930766,2012,297.5138753,299.663886,0
-24.54970914,-133.58257,7.948685129,2020,301.1325447,299.0353192,0
-19.59664315,-144.5812227,10.49208248,2007,300.9701924,302.4635503,0
-22.10575729,-162.2548804,21.13632078,2001,301.6470275,298.8108391,0
-24.7228195,73.78932017,11.44381895,2011,302.3229668,301.659366,0
-11.4144862,-109.3623656,16.89548188,2023,300.0058382,299.3218534,0
7.120602544,-20.22741325,8.136874555,2017,298.7642043,299.1293547,0
7.355627794,-123.0722475,25.95753022,2005,297.155784,300.824034,0
18.45015151,58.88049104,5.38946759,2019,300.1507231,299.2083394,0
-4.254132991,168.4080888,21.99375746,2008,301.2609689,302.2073514,0
-23.97357493,-123.9874832,28.84036706,2012,299.2323826,297.1712466,0
28.04409781,175.0809824,16.93157199,2021,298.7431991,300.5986848,0
-25.19804581,-92.76126788,23.43670105,2002,297.585814,297.7004183,0
24.26261002,9.305869055,23.9556778,2012,302.2790891,298.8102519,0
23.15542023,125.1400947,7.109731522,2010,298.1293693,298.4533417,0
24.5973038,149.6131148,10.54087747,2017,300.7165989,301.4360945,0
-12.20942999,3.649875088,20.36254458,2001,300.1084529,299.4634024,0
-11.44386727,0.863470024,10.82170853,2000,302.2694795,298.1922013,0
-27.07067748,-74.70934804,23.80218691,2022,298.1376257,300.429293,0
-8.536994103,123.9860204,14.14569242,2002,300.3572652,301.0186961,0
29.60316672,64.36140993,7.72350954,2014,300.5250423,299.8775069,0
23.94871731,81.57888763,15.78253105,2013,301.459513,299.4039295,0
-22.56716608,23.199063,28.61674015,2004,298.145798,297.6895968,0
-18.62427059,-168.5559062,20.55271204,2002,302.3748286,301.7489372,0
-10.61738492,-13.03898495,13.03726574,2018,298.3524386,299.6219156,0
25.22833804,80.63433549,20.19653801,2007,297.1317876,301.2032127,0
4.854833895,45.21225005,2.499905594,2017,298.1083277,301.4415555,0
-26.76827313,-154.9177688,13.77513058,2020,300.020882,298.5016584,0
-15.32955016,-130.6585139,25.62305537,2017,301.7426678,298.8990097,0
-9.60625073,143.9825054,2.443917342,2020,297.6526987,297.1593932,0
-23.22783494,-24.75151518,20.92172601,2001,301.1741257,298.633943,0
-4.406828746,-113.0567597,4.220520887,2014,302.1282302,300.8890284,0
23.7349914,-94.86946175,11.01718581,2007,301.4113441,301.3392299,0
15.5998295,-54.36182329,14.16174441,2000,302.3566732,298.80151,0
25.38863326,-83.03150946,29.6831595,2020,298.1379659,301.3760274,0
7.898669365,-65.60621754,7.733358721,2000,297.6272766,298.9121946,0
15.77132867,38.86962034,3.97495225,2002,297.5548512,300.2304701,0
-2.869038878,98.83811789,7.063460423,2002,300.5667368,297.1554559,0
-29.10538415,-133.4149198,8.298268616,2016,299.3283504,302.0780533,0
-25.62497928,109.1732658,7.241749231,2014,299.8568635,301.3046026,0
20.31209446,30.14361006,12.68802918,2006,300.0098059,298.2714674,0
-9.370650524,41.05123144,25.96479581,2004,299.4562962,298.52196,0
-23.7392032,-152.9429165,11.07919149,2023,302.4339045,300.6540648,0
10.86826194,-166.3207786,18.56034897,2022,301.45273,300.0450487,0
20.79929481,6.678632185,18.51157359,2004,297.3997519,300.9276684,0
12.1710494,41.05569851,15.79761674,2022,301.9836146,298.0390879,0
-14.60877436,-160.8011754,28.99660339,2003,299.4732392,301.4312663,0
-20.30303636,-74.57917591,20.70573266,2007,299.7641184,297.9659363,0
9.517350538,171.1577843,26.29225894,2022,301.9402294,300.1973657,0
-8.890386175,-96.26593069,18.88968771,2002,299.8681874,301.7406925,0
-0.497245591,-134.0126051,1.144202074,2000,300.0244961,298.820296,0
-19.861671,-11.98248393,3.908307702,2023,301.3162588,299.6702274,0
-9.871403366,-150.3529235,16.95857017,2008,300.382138,302.3745326,0
-23.32114071,-103.6348565,14.7197416,2003,301.2449538,301.9402606,0
-9.977109091,177.1338506,3.982151666,2003,297.5228582,300.7071265,0
-21.99620466,136.765956,15.81068532,2000,297.5747916,298.151809,0
28.20459713,60.42968001,23.57803774,2006,299.06113,297.0429368,0
11.6210289,-63.8394705,17.57607854,2003,299.9342972,301.5289918,0
28.90363304,-32.02467645,23.13832967,2022,301.0724922,299.4556285,0
-25.88954596,-119.3026819,23.94763463,2016,297.6558759,302.0821897,0
-25.3396552,154.8024191,21.50698802,2010,297.4291753,301.8659848,0
18.93313524,42.45640398,28.40399106,2015,299.6829741,302.4442712,0
-17.16462777,-29.57177285,9.46287244,2003,300.2883671,301.2909214,0
-9.66101464,-43.31535008,26.74915331,2009,299.2568568,302.4361443,0
-1.811875458,-87.68938695,26.84565379,2016,299.7286693,299.3700631,0
27.26187693,-105.9390621,10.03881445,2014,298.5895348,299.5769592,0
29.350754,139.963236,10.51053748,2003,300.6821441,297.0943342,0
19.20921952,136.7273006,25.8588097,2004,299.5409973,297.0681358,0
-6.036279117,-14.24634395,27.3022545,2017,299.3743664,302.3314229,0
-21.58058881,31.4520406,6.828246951,2003,298.4992686,300.180692,0
12.0368291,55.66752933,2.422692655,2000,302.4209849,301.8531809,0
27.39383571,-56.66444236,4.061693624,2023,299.7527219,301.3627632,0
-20.99078135,57.50335161,10.38375052,2018,302.199515,301.7559268,0
-25.97594091,54.11057663,4.482630491,2004,297.3532939,298.0672963,0
9.36898287,127.7732363,8.327709204,2009,302.2526554,299.7318837,0
-6.385330791,-6.030470144,23.91625709,2007,301.3080272,299.374336,0
-14.87965973,-62.46981727,3.256880474,2014,297.8146101,301.4635085,0
-4.764565551,95.40083664,28.6793524,2004,299.1813484,299.0350195,0
-12.91197755,148.2315595,22.77692341,2019,300.930781,299.9001452,0
24.05207366,-67.33957775,17.65069799,2014,299.692585,299.5085797,0
-17.66223147,92.0555721,14.08874495,2019,300.7503012,299.9758732,0
27.64427033,-136.8157652,22.39939156,2008,301.5511453,298.9806474,0
6.007436396,-123.7459177,16.5302506,2001,299.9601022,299.9308052,0
8.257586097,-70.61271089,16.67534828,2014,297.3944079,297.2395837,0
-16.96455597,169.5860851,29.39790688,2011,300.1091648,298.4855266,0
-6.456053866,-35.73055885,6.178032919,2015,297.6171635,300.1522036,0
16.85846404,-47.99981597,29.35898365,2012,302.1462861,300.6612055,0
-14.09451588,25.40161863,13.8274077,2000,299.8468576,301.7232641,0
9.108006203,-112.0469479,2.827486587,2020,300.0925538,298.3865426,0
27.2933826,-5.992450899,10.6190173,2017,298.6714548,298.4587512,0
-22.23714414,3.963180846,5.45655488,2015,297.8533788,300.1717032,0
19.57615435,-164.6911319,13.17266227,2019,301.8227222,301.2994725,0
-29.07509004,114.069773,9.71527596,2019,298.9706468,297.4721325,0
13.79493777,133.6097341,29.13187157,2004,301.3857985,300.5390956,0
16.88760875,-24.44986337,18.24851023,2000,297.7518229,300.032318,0
6.324022317,73.98095784,20.72618776,2017,300.7276827,300.0032534,0
-5.94367584,-24.90573932,2.665620632,2007,297.48572,301.565764,0
21.18668335,-100.8898919,2.878393786,2015,297.1393571,300.1369219,0
0.407002895,122.4030596,17.87163772,2001,301.4241805,298.1389665,0
-9.845169294,-131.6741691,3.151006278,2017,298.6452166,300.446438,0
19.27976702,4.250303078,21.82140649,2006,298.6833215,300.6717121,0
12.32453244,157.3234918,7.520318667,2010,302.261019,298.1079556,0
21.83742169,-64.31316991,29.69737944,2024,298.6334719,298.9822649,0
29.33025797,101.8647957,3.070634832,2020,299.3391948,300.3223966,0
-26.72762036,123.1956289,19.79687342,2004,298.4991522,302.0352548,0
19.70998273,173.0008587,10.40347002,2022,298.8197679,302.2505739,0
-10.01560224,23.47625518,12.7066992,2003,300.19097,300.6397084,0
13.26815122,-88.11676191,3.588242797,2022,300.6601013,300.3920594,0
7.554013975,-73.34285906,13.03919061,2012,300.3306365,300.7393008,0
8.57587249,130.0068875,15.10634922,2008,299.8894732,297.6307912,0
29.50285373,-71.11158229,19.41470019,2004,300.5056497,301.8472869,0
5.160982649,100.2964891,8.212507523,2020,300.6999189,301.3135717,0
10.01199817,143.9566274,9.269611856,2016,300.1982957,297.7160414,0
28.03915033,112.106701,4.181990236,2018,299.7705301,297.8897535,0
-7.840743347,-144.4748697,17.58355139,2020,297.8818955,297.4700674,0
-7.121361603,123.1050436,27.29999536,2018,298.4496512,298.1469015,0
15.90380588,161.2501484,21.788279,2007,299.6930432,299.1498172,0
-24.61752291,45.2003183,15.36124059,2006,300.8251158,299.4113589,0
3.132904083,20.75804914,9.043898587,2002,299.5891812,299.1363497,0
19.240523,-17.58095867,18.50569121,2000,302.1469054,301.2753339,0
-20.88044631,-117.2944056,3.914348018,2021,298.5328904,302.0014818,0
8.95456397,-150.5865745,4.925979284,2006,301.8074769,300.9656157,0
8.573040899,23.44416155,21.96614521,2003,298.7037487,298.3217758,0
-8.474305952,149.2794387,17.67826444,2005,298.5779695,298.7711771,0
3.767732112,-79.74631582,3.773809387,2004,298.1843179,300.9705027,0
18.63994641,-31.71690779,22.64615775,2009,302.3737131,298.5005247,0
-20.49761877,-161.2663784,7.987830206,2020,297.9109103,298.1224018,0
11.60370016,150.1364125,12.4435436,2024,297.2622573,297.3361758,0
26.51250301,125.9537143,25.50326122,2024,297.0431471,299.9657679,0
